Emoji_0,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Emoji_6,Emoji_7,Emoji_8,Emoji_9,Emoji_10,Emoji_11,Emoji_12,Emoji_13,Emoji_14,Emoji_15,Emoji_16,Emoji_17,Emoji_18,Emoji_19,Emoji_20,Emoji_21,Emoji_22,Emoji_23,Emoji_24,Emoji_25,Emoji_26,Emoji_27,Emoji_28,Emoji_29,Emoji_30,Emoji_31,Emoji_32,Emoji_33,Emoji_34,Emoji_35,Emoji_36,Emoji_37,Emoji_38,Emoji_39,Emoji_40,Emoji_41,Emoji_42,Emoji_43,Emoji_44,Emoji_45,Emoji_46,Emoji_47,Emoji_48,Emoji_49,Emoji_50,Emoji_51,Emoji_52,Emoji_53,Emoji_54,Emoji_55,Emoji_56,Emoji_57,Emoji_58,Emoji_59,Emoji_60,Emoji_61,Emoji_62,Emoji_63
0.51239006,0.230770489,0.215186101,0.4222234,0.209340735,0.27764057,0.4781773,0.16724377,0.179084169,0.21709581,0.31872977,0.378198309,0.77297271,0.24306277,0.18163766,0.14596266,0.19424643,0.51058311,0.08667772,0.40781914,0.42430875,0.32458154,0.51429592,0.038322835,0.2236485687,0.51299429,0.10405516,0.41067058,0.33985115,0.30793544,0.29961596,0.43176482,0.893809079,0.81097151,0.81056427,0.42597432,0.111262029,0.42550084,0.16530908,0.3515216,0.74453597,0.54132365,0.64658432,0.38851654,0.60056707,0.46606503,0.69610264,0.210990606,0.266166222,0.24192866,0.21318895,0.44642978,0.49745371,0.43131661,0.27233485,0.67629971,0.2327941,1.35186813,0.79438779,0.115788901,0.092671559,0.22162736,0.56747894,0.207579249
0.4771207,0.26812956,0.21077098,0.31863006,0.23702041,0.25309807,0.43428983,0.25940362,0.20131698,0.2263797,0.37146104,0.167756325,0.52765055,0.32317395,0.210236631,0.1812974,0.24910277,0.42853357,0.104968203,0.44119354,0.41402944,0.3573366,0.57274245,0.04607595,0.246534492,0.53894558,0.137006425,0.41092891,0.37924891,0.26111878,0.34030269,0.5306011,1.17461771,1.14277011,0.84721769,0.36239247,0.18629938,0.49134258,0.20893774,0.47532278,0.69581694,0.48118322,0.39558304,0.35549446,0.68332579,0.41970741,0.426849131,0.227630567,0.106862093,0.23689556,0.36189014,0.28098042,0.39449031,0.61318762,0.41921774,0.94037658,0.20309138,0.83829531,0.61168732,0.11648758,0.114549322,0.251687397,0.58510392,0.224301508
0.59388947,0.29811937,0.20075107,0.36406766,0.167418278,0.27417003,0.38937492,0.216549163,0.133030162,0.229182,0.35789352,0.337512177,0.88722502,0.20401676,0.14862197,0.136689484,0.183282578,0.47091199,0.060665163,0.60943247,0.48207412,0.36763941,0.71126728,0.033904578,0.170818399,0.70504632,0.153487587,0.43804434,0.38408887,0.27552349,0.33245371,0.58453094,1.25973431,1.15226553,0.83969987,0.37480537,0.115326021,0.51661336,0.13663138,0.2595268,0.75962431,0.67140139,0.46193076,0.40873304,0.45706553,0.45825745,0.42522406,0.156768756,0.172928895,0.23597014,0.30304852,0.33405487,0.41808934,0.58404094,0.409047,0.97990504,0.15989403,0.448016962,0.43714539,0.089043186,0.074896445,0.158763717,0.6595746,0.180292603
0.73937399,0.26834192,0.23013003,0.37639502,0.265273327,0.22475644,0.42923054,0.16001298,0.16017506,0.26369132,0.32712534,0.307784448,0.7507506,0.28951239,0.18847177,0.1424945,0.14640358,0.43019157,0.068041994,0.4443695,0.39237937,0.30735344,0.51398137,0.038038361,0.15473564,0.54295131,0.14754248,0.32947375,0.45231968,0.29508502,0.31045284,0.48803789,0.9813217,0.8808911,0.54750147,0.30436743,0.13328211,0.47220306,0.23238061,0.6254584,0.58442876,0.70712962,0.7165754,0.36435264,0.58168121,0.35499798,0.40933859,0.17029815,0.18782099,0.29806291,0.26687708,0.52833291,0.47219232,0.44247414,0.36318781,0.80733626,0.3414926,0.94041386,0.82368756,0.118616426,0.07328614,0.30112549,0.6021228,0.181884019
0.51807326,0.22302425,0.17874824,0.30988502,0.178002731,0.23044032,0.44846406,0.18959558,0.19078901,0.21261873,0.32008196,0.34430868,0.76902437,0.29516332,0.16525834,0.14309895,0.18210714,0.49952725,0.076740865,0.38524818,0.4227972,0.4298323,0.57273005,0.040392295,0.223084897,0.5459642,0.10129202,0.36445086,0.37211125,0.24223489,0.34827686,0.60008922,1.07665073,0.97631249,0.77206345,0.35197356,0.12174323,0.45600223,0.14802784,0.28794336,0.91692782,0.67081697,0.74233169,0.32631646,0.80715101,0.41637925,0.51204589,0.213220913,0.26389437,0.25421333,0.30910484,0.43735639,0.37771949,0.49728398,0.41881769,0.84859195,0.17554063,0.53862565,0.69165949,0.139904819,0.107939877,0.21638636,0.5907346,0.212862881
0.59364323,0.30389652,0.23396528,0.3474111,0.184623735,0.26648057,0.35716692,0.21309982,0.19676291,0.207068242,0.31357954,0.18733122,0.66241731,0.26784499,0.18666932,0.15893824,0.21801197,0.41841805,0.087906426,0.54276378,0.4266333,0.39348185,0.65088762,0.040737915,0.2763612527,0.61651243,0.14450369,0.42294026,0.40698633,0.29132527,0.30941099,0.54047115,0.94306159,0.83721432,0.77520346,0.39406986,0.124445741,0.45637897,0.16982818,1.46454621,0.57763989,0.57237869,0.52314585,0.42211828,0.55233085,0.43523824,0.39516424,0.245264846,0.132508571,0.25038668,0.246524131,0.58957574,0.61744014,0.4990756,0.32924057,0.74971314,0.18188863,0.44586857,0.42168048,0.119551596,0.107034308,0.179926987,0.56581266,0.20749206
0.50404729,0.33813141,0.20077101,0.32939672,0.185418764,0.267535537,0.37798569,0.1908021,0.158751614,0.23740419,0.34001768,0.308843022,0.63930902,0.22132049,0.155464914,0.165062411,0.17052357,0.42439021,0.077400023,0.61962345,0.46454607,0.53062988,0.6252944,0.038782561,0.178788651,0.60860996,0.15667066,0.420528003,0.33196959,0.27669193,0.32188683,0.58307197,1.139915067,0.90912319,0.67831978,0.38604988,0.119190528,0.5259543,0.16250826,0.284748057,1.12391689,0.62953904,0.65743937,0.395954367,0.59119823,0.46638696,0.4620254,0.171249617,0.159969862,0.21813252,0.3115509,0.3088606,0.42770351,0.46644352,0.3775697,0.93075278,0.2039178,0.61855224,0.59029605,0.112675074,0.083696365,0.213726915,0.62068916,0.202276282
0.55129886,0.28075167,0.22301244,0.34743724,0.217703311,0.26824499,0.44340086,0.18766974,0.140084066,0.22253533,0.32972007,0.186141607,0.8950022,0.210006544,0.14930731,0.132975837,0.15681241,0.397926291,0.067032707,0.51921843,0.45851809,0.43763237,0.73195409,0.031363173,0.112489409,0.6916777,0.136305093,0.46697313,0.45245441,0.30777109,0.26801534,0.47963734,1.293768609,0.8779137,0.84665817,0.39173269,0.107467767,0.51991107,0.16571174,0.56894089,0.55954719,0.60015737,0.69947375,0.4446909,0.53032803,0.49634135,0.52855779,0.133668598,0.206485456,0.25450576,0.27589003,0.36724737,0.52272682,0.47426945,0.37324054,1.009744993,0.19849198,0.41579486,0.44968361,0.091868025,0.074639014,0.168643992,0.72629583,0.12452829
0.66903478,0.36378673,0.28111026,0.43141473,0.157962949,0.34674676,0.35138047,0.16450502,0.144924121,0.1820572,0.28756918,0.500303342,0.77206691,0.28119581,0.18456373,0.12988591,0.13503225,0.36667529,0.063046824,0.64912625,0.49218787,0.36029888,0.77164786,0.02998521,0.122029907,0.7647063,0.141115157,0.48632442,0.34447803,0.33405514,0.29694285,0.42851741,1.0921263,0.92526171,0.94536724,0.46057522,0.103804401,0.52405675,0.18079496,0.40421272,0.61404365,0.47261497,0.47176067,0.42058298,0.45418392,0.52461028,0.61746348,0.142618579,0.303809215,0.2260989,0.230901968,0.47286836,0.47000114,0.42838353,0.307119375,0.8485166,0.21929929,0.43795476,0.44367294,0.102363915,0.071597192,0.265790473,0.61158459,0.171281042
0.48096921,0.30447713,0.22888676,0.31103132,0.311416899,0.25491319,0.61532341,0.20128446,0.174812153,0.29113333,0.37069617,0.230917398,0.56591395,0.271810454,0.21489388,0.19120065,0.19450161,0.51744428,0.085078913,0.49774653,0.38688614,0.2938191,0.67119283,0.050568582,0.223353659,0.57473672,0.198111042,0.43683552,0.39349146,0.29906646,0.37792541,0.61623702,1.06801527,1.06930887,0.71173108,0.378463,0.21156624,0.50514459,0.18955964,0.35644055,0.56858314,0.59247415,0.50948098,0.38177461,0.7901365,0.41529171,0.40721311,0.203930471,0.148459831,0.29409822,0.32986249,0.39319801,0.42607786,0.49320314,0.47031786,0.85476872,0.22164314,0.45922835,0.54762928,0.114040611,0.085867759,0.149123205,0.6442001,0.172492293
0.54031278,0.30821039,0.22736378,0.27248167,0.148626669,0.23953223,0.34612585,0.21739986,0.151271158,0.22699295,0.36434239,0.257214955,0.81218553,0.248143452,0.14030947,0.122436229,0.18697835,0.40265901,0.061517845,0.53876355,0.43202904,0.47534738,0.67016635,0.047641499,0.261157686,0.65899216,0.117389384,0.3958521,0.4374807,0.28767973,0.3165814,0.57894064,1.06230899,1.00006654,0.63317988,0.31131316,0.152620025,0.52976652,0.16299897,0.67024388,0.53145841,0.59086669,0.54952745,0.41178437,0.66638994,0.40767991,0.31336804,0.193234748,0.171809141,0.27271351,0.375389813,0.35229227,0.54073206,0.57777506,0.51825904,0.88163886,0.22785457,0.59016954,0.55898085,0.107142847,0.073890202,0.176161234,0.71314014,0.183117546
0.67557642,0.36787393,0.2987024,0.40189807,0.149975288,0.26678741,0.37947425,0.170546612,0.134418298,0.19980112,0.30280595,0.224256927,0.7447816,0.21623791,0.21773571,0.1158065,0.13715697,0.39294893,0.054246023,0.61830458,0.46786021,0.32676735,0.67686398,0.031674896,0.140840873,0.69700415,0.1073604,0.40218613,0.46108795,0.37030229,0.27124435,0.44310928,1.09370155,1.31199148,0.64495299,0.38245347,0.09951457,0.53882997,0.21299826,0.81096713,0.65227553,0.51487774,0.7071434,0.41321294,0.39166621,0.4696005,0.38055754,0.136197938,0.172208371,0.25627351,0.26197473,0.52911757,0.52543349,0.5099989,0.34674366,0.83090117,0.22383104,0.51195161,0.56234851,0.084458051,0.059187395,0.159440761,0.6226339,0.116919352
0.58499139,0.30955765,0.25142684,0.33339397,0.112018242,0.29880068,0.30753551,0.238280647,0.082553528,0.198389946,0.33372096,0.106786621,1.12486871,0.19515544,0.18248195,0.120304041,0.166203223,0.33686449,0.039538946,0.61885199,0.54401644,0.34400274,0.8345417,0.024398006,0.069939924,0.82516723,0.100650545,0.46050723,0.48015647,0.33913315,0.22143755,0.4523719,1.26824148,1.02660593,0.8610796,0.41350282,0.175033351,0.54890483,0.16842543,0.47544576,0.51755097,0.76964455,0.5040369,0.45051022,0.43393327,0.53971841,0.42081735,0.079991265,0.055950599,0.25076951,0.294080856,0.31710474,0.56303249,0.52744862,0.34894908,1.00042835,0.21202696,0.56668074,0.46111198,0.059730432,0.051862961,0.09286162,0.77148157,0.134987858
0.5824009,0.36514046,0.22216071,0.3529124,0.183258575,0.3104225,0.34482595,0.19075336,0.1709772,0.22923371,0.3166992,0.202881668,0.64608608,0.21551132,0.21919985,0.14681242,0.1717421,0.34411685,0.071665525,0.62143073,0.4961275,0.31662296,0.79101732,0.03767299,0.193567385,0.71303764,0.12820967,0.51229637,0.39847853,0.3057644,0.34877734,0.41810854,1.31051101,0.8833928,0.8750214,0.45966893,0.13054397,0.60029245,0.18681946,0.43784866,0.60108687,0.5180959,0.50235413,0.46273469,0.43597003,0.56184693,0.47641026,0.19072974,0.109848304,0.24935175,0.28679007,0.36088204,0.50959666,0.52564548,0.39247811,1.04782733,0.24149488,0.47996324,0.46113254,0.105689643,0.077702509,0.18218084,0.6328253,0.135351664
0.72750565,0.3085177,0.20563734,0.32871366,0.136897988,0.23297734,0.35815069,0.18636441,0.131452719,0.19947305,0.32619032,0.243007315,1.0483747,0.20450661,0.2191113,0.12399104,0.18592841,0.36534882,0.060560311,0.57088568,0.54558414,0.39790184,0.69915586,0.03084964,0.169591451,0.8099583,0.10619106,0.3692396,0.51817176,0.27067922,0.27108655,0.43877721,1.00537042,0.9715878,0.6240356,0.36026625,0.10242646,0.45780056,0.20779487,0.74843245,0.60236593,0.6208298,0.69807749,0.38371787,0.52992713,0.43725589,0.38001607,0.157239891,0.163286426,0.30334779,0.254650701,0.58364773,0.50741004,0.55344371,0.34043021,0.76477478,0.24594229,0.49090705,0.55838875,0.088700533,0.070537494,0.146667921,0.7052777,0.144659951
0.49576102,0.34653816,0.21114111,0.36097086,0.168465293,0.28794342,0.36697231,0.20255057,0.133315001,0.2331099,0.34599295,0.205798878,0.68637504,0.22094169,0.18478743,0.16015688,0.170881,0.46452093,0.067564096,0.6513094,0.55635138,0.37627574,0.83594495,0.029835541,0.117185665,0.77563604,0.17379604,0.5023203,0.38111903,0.30317751,0.31709694,0.46418695,1.37938832,0.86079376,0.78621223,0.41802384,0.112770159,0.56334331,0.18039975,0.37951763,0.55489939,0.48846567,0.7271384,0.47035677,0.49671005,0.51905205,0.51939852,0.135240352,0.117249799,0.2157587,0.25030575,0.37241336,0.50686551,0.47542627,0.3265267,1.08355715,0.254668,0.39735774,0.41898017,0.103018716,0.072532081,0.161822801,0.7022981,0.151486364
0.73265691,0.33119314,0.24940306,0.39405414,0.355247983,0.29217045,0.41916286,0.14460652,0.170180278,0.28728389,0.30714174,0.22689862,0.78179999,0.23902464,0.19241332,0.15991105,0.136682562,0.40467106,0.079844294,0.52246105,0.48095759,0.497740959,0.61538799,0.052533052,0.2103766743,0.62423423,0.222903627,0.41922199,0.40235689,0.28582749,0.27006596,0.5103329,1.0537048,0.76693295,0.75226812,0.42604774,0.135312029,0.50048275,0.21095267,0.61521862,0.58103054,0.64922258,0.54335274,0.36727638,0.76145731,0.44668346,0.52698324,0.200711811,0.140120594,0.27615872,0.2535646,0.54967211,0.43899458,0.38754472,0.33590495,0.86767759,0.20263564,0.39173593,0.50217412,0.108005224,0.082192347,0.155077347,0.60050062,0.15165761
0.63406256,0.34249733,0.21545937,0.3000923,0.109504424,0.24149116,0.31417483,0.20853769,0.095667676,0.21696278,0.36968705,0.10185676,0.692762,0.18824427,0.2579442,0.11801194,0.16709353,0.30345103,0.041888059,0.64877672,0.5940106,0.26059861,0.8873999,0.029032408,0.0990595914,0.8159079,0.119664234,0.43267428,0.5608389,0.29807465,0.27994524,0.4870702,1.51399586,1.10987598,0.65552171,0.34793438,0.1193025,0.57462811,0.18894836,0.47850311,0.52586044,0.73765786,0.49970087,0.44719513,0.43375571,0.50546158,0.3243192,0.100973561,0.053777478,0.27867205,0.35493787,0.32195069,0.55019525,0.65082765,0.49982947,1.11086606,0.17427964,0.34429452,0.47608135,0.061278206,0.053144037,0.102166381,0.8678883,0.103732906
0.659570169,0.331897972,0.21659086,0.35046173,0.169663927,0.25204637,0.38173585,0.184707328,0.147157854,0.238790326,0.320393819,0.261141957,0.9369149,0.2840915,0.220146319,0.14192283,0.163995407,0.35629098,0.067990633,0.540877172,0.47661602,0.82498533,0.66687538,0.042409958,0.140460924,0.673660757,0.15080991,0.37881554,0.44881152,0.27957467,0.32698947,0.43703245,1.058883093,0.979448945,0.61140546,0.37174209,0.116843749,0.52328865,0.216543242,0.61464879,0.63708087,0.61674327,0.52595087,0.39449971,0.57220229,0.45129956,0.31575304,0.148191612,0.142925991,0.30471309,0.278168064,0.43232479,0.46456692,0.496546416,0.382844893,0.892944021,0.210214883,0.50817252,0.52047972,0.098486035,0.071922178,0.157907092,0.65823169,0.151594826
0.62519455,0.25570102,0.17322161,0.27928704,0.189253752,0.21474171,0.37188789,0.23855484,0.191186162,0.19994852,0.3586198,0.151988627,0.88494804,0.21314093,0.2054824,0.11292142,0.17988862,0.37623677,0.077760437,0.50634085,0.48225408,0.38261959,0.70133329,0.042877228,0.162743938,0.67081271,0.09685157,0.39483438,0.4330626,0.22899894,0.35298865,0.49868357,1.13558881,1.2666268,0.59617774,0.29898874,0.157535007,0.45027783,0.13226174,0.37852811,0.65735776,0.80493963,0.55011328,0.34058973,0.65039693,0.40486849,0.44410426,0.191478525,0.063161051,0.24487307,0.35974491,0.64581729,0.41334235,0.63099702,0.46860009,0.81688959,0.13588154,0.55241121,0.50177325,0.169629214,0.099550897,0.285131258,0.7070904,0.19090946
0.447113,0.284060922,0.198556967,0.333848156,0.317992747,0.329802311,0.41655694,0.22415418,0.272568687,0.21016032,0.29452734,0.338062533,0.4961883,0.2351297,0.171913505,0.16012566,0.20614569,0.3597595,0.166670371,0.496090478,0.38407897,0.34371346,0.646021843,0.098024613,0.333013005,0.568219467,0.141172679,0.481491789,0.30782031,0.252157517,0.37654214,0.539372,1.122357978,0.89907082,0.968580279,0.441203986,0.164156019,0.48509691,0.16549631,0.361560886,0.60170077,0.50320403,0.41691706,0.388108041,0.57146802,0.46591072,0.768950952,0.312240661,0.223762134,0.20567221,0.28214639,0.45583861,0.39402247,0.48414727,0.36687949,0.875027535,0.17252159,0.48915255,0.44674549,0.235320543,0.170973296,0.318624751,0.50974141,0.302346339
0.5607502,0.30891803,0.19464544,0.31291006,0.159637551,0.29139518,0.36023917,0.15793096,0.121800662,0.20840026,0.31584408,0.158625778,0.84767233,0.18058355,0.28022266,0.109676346,0.12188412,0.36043575,0.049173282,0.59257281,0.45527623,0.29366545,0.84240266,0.029731399,0.110188365,0.75660424,0.100455638,0.5072905,0.44987348,0.28009716,0.31160297,0.46105637,1.5140816,0.9653655,0.77765982,0.41527142,0.149783573,0.56676599,0.17253338,0.37985433,0.54803664,0.69012056,0.65383846,0.42555092,0.46940913,0.50315976,0.48544415,0.124391487,0.078823945,0.25292565,0.26985099,0.71600088,0.45881845,0.48462178,0.35718924,1.11338088,0.20441243,0.32221302,0.49577922,0.086149379,0.057314747,0.1163457,0.73763761,0.115706241
0.50739236,0.33365318,0.19557351,0.2358643,0.2177174904,0.232819902,0.38386805,0.19190903,0.179789777,0.25989862,0.33259826,0.100633235,0.65062638,0.20508335,0.21567336,0.13997079,0.162964107,0.39084501,0.074774391,0.56994701,0.43463251,0.37820866,0.743732696,0.0542029798,0.1561247988,0.6882955,0.178379962,0.407954309,0.41557217,0.27331035,0.43041386,0.47123876,1.91172291,0.9038637,0.540018,0.29564823,0.206429937,0.60958327,0.28230295,0.45500112,0.69313195,0.5573242,0.48306695,0.420634829,0.50820327,0.383879858,0.414184048,0.175983203,0.049506877,0.26827732,0.255996683,0.33182895,0.49582694,0.45007791,0.354151662,1.3399281,0.25312567,0.310358688,0.51596351,0.120347587,0.077461337,0.280897502,0.69206165,0.14954114
0.66209117,0.32250535,0.24402253,0.36013839,0.1612358165,0.278866669,0.39947528,0.167749423,0.174912211,0.18744784,0.26886645,0.143687118,0.71320788,0.46444901,0.25055371,0.181842831,0.138807117,0.49565397,0.0784269551,0.50682532,0.40646887,0.63307411,0.67313366,0.0466334855,0.1553466285,0.63488178,0.136114488,0.400247664,0.39773718,0.2771629,0.47289796,0.328964527,1.303313272,0.83633128,0.65316978,0.39953403,0.086997258,0.56370406,0.22772103,0.4494188,1.18576933,0.61314753,0.56834516,0.33661789,0.32905854,0.43000791,0.419081765,0.182475434,0.097168428,0.26544038,0.213085775,0.40381612,0.39577675,0.41175182,0.275173095,0.930131295,0.24333475,0.491414711,0.89735713,0.0976788225,0.0787315405,0.136334804,0.53670851,0.177975182
0.51284232,0.26286705,0.1685177,0.31453418,0.260636292,0.30633698,0.50060025,0.24283262,0.18950276,0.24660312,0.34082753,0.248484029,0.55608259,0.25425365,0.156864518,0.17098736,0.20538172,0.43107314,0.086348123,0.4379957,0.42946764,0.57680805,0.57626279,0.051395484,0.196903692,0.54963238,0.13198512,0.4526017,0.37610084,0.22052537,0.60356812,0.73076922,1.02106894,1.17284778,0.72401521,0.38643644,0.169933482,0.46225593,0.18723807,0.40447625,0.7097502,0.56842794,0.45428257,0.32948776,0.53740905,0.40091327,0.64433541,0.20359027,0.118971349,0.23044986,0.375720214,0.29115114,0.34761014,0.56090354,0.42840535,0.80165363,0.16717412,0.65555824,0.54387508,0.11854612,0.100945309,0.23884387,0.5989937,0.25513682
0.67486566,0.274247,0.19248899,0.31972625,0.170272574,0.233849,0.39382823,0.18540429,0.16748361,0.23833056,0.32097897,0.361781603,0.77722868,0.25356591,0.17379513,0.14902704,0.18462952,0.37221495,0.090031605,0.4724639,0.44710625,0.35796463,0.63506769,0.044451333,0.170893543,0.62175191,0.16176618,0.41197773,0.48694133,0.25475545,0.29725591,0.43992708,1.19760778,0.8410901,0.80849661,0.35512216,0.125801591,0.47946406,0.18877109,0.54060644,0.58168001,0.62038354,0.76806814,0.35803761,0.56999579,0.3970405,0.63010419,0.17619926,0.231581399,0.32511653,0.29006815,0.43912329,0.42252419,0.50440923,0.36876528,0.95744658,0.1957603,0.4344063,0.66683419,0.105312477,0.102512125,0.16570779,0.60845452,0.20743427
0.48149612,0.28652467,0.21132909,0.36079482,0.202664836,0.35541294,0.36801634,0.206432022,0.20318938,0.22267106,0.3503871,0.44384106,0.55929019,0.20735624,0.14171791,0.154099907,0.188534245,0.42831413,0.083438211,0.45586461,0.42220996,0.4905307,0.60301434,0.04140191,0.286938478,0.56255076,0.126983123,0.52214407,0.34593875,0.27680119,0.38817793,0.49897914,1.00662715,0.8301864,0.97722531,0.46141037,0.115084625,0.4716603,0.17488536,0.2442273,0.56034042,0.59896839,0.62965745,0.40164322,0.574574869,0.53218002,0.56427768,0.23870442,0.325600381,0.24569679,0.260055584,0.37078391,0.42845669,0.4855377,0.34828861,0.81638554,0.24128835,0.72891264,0.66618069,0.123184468,0.100350552,0.19349338,0.59858815,0.208496788
0.64246832,0.34450819,0.23032431,0.37826237,0.171995161,0.28635993,0.41478296,0.21477334,0.1837369,0.23966009,0.34283769,0.127631408,0.7111664,0.25599753,0.17954539,0.17677087,0.1814761,0.46388307,0.078505503,0.62260771,0.51830224,0.515241,0.6526549,0.041618042,0.160247571,0.68200692,0.182492594,0.42910706,0.38924613,0.29726461,0.35357788,0.48856711,1.06842108,0.94134643,0.82818687,0.42729715,0.160186382,0.52514326,0.18518945,0.49845705,0.68413183,0.50301538,0.41792587,0.39013319,0.43902154,0.48131318,0.64827446,0.18133521,0.083269578,0.25245491,0.294729987,0.41935294,0.45827985,0.48743031,0.32910755,0.86899678,0.21582871,0.55109731,0.53659553,0.112856801,0.092544972,0.172319106,0.62406972,0.16406774
0.55908618,0.35271714,0.20198297,0.31848273,0.185140041,0.27005518,0.3374308,0.20707403,0.183850198,0.22695953,0.30568889,0.162528299,0.76038333,0.20928569,0.19475202,0.13142676,0.18799661,0.35885856,0.080653087,0.62526372,0.43895375,0.378178,0.69781596,0.042483456,0.282808145,0.69528051,0.15456409,0.44785416,0.41919252,0.27992167,0.3163107,0.46558937,1.3697229,1.00041702,0.79295558,0.40555234,0.11052356,0.57342368,0.20874297,0.32922174,0.69762875,0.63259454,0.57887919,0.40657357,0.42330416,0.47748098,0.59011695,0.246319554,0.0957564326,0.257092,0.31620708,0.27456091,0.43330641,0.50693242,0.3868019,1.04374803,0.21151159,0.39419652,0.49251329,0.134656354,0.092032055,0.196447728,0.64443042,0.197782054
0.62281613,0.28120259,0.20715922,0.32979274,0.350307621,0.23403178,0.56783025,0.24496282,0.22173413,0.23520691,0.34582943,0.200150333,0.67631122,0.31554864,0.17401107,0.17606037,0.23569828,0.61031557,0.098041563,0.51629566,0.43612614,0.54885072,0.57594629,0.050967787,0.269442307,0.60626349,0.16220399,0.35190104,0.3685075,0.24478933,0.43764014,0.71777222,0.93914036,1.09782818,0.54741446,0.31745688,0.25426343,0.4685848,0.19986628,0.39951417,0.74318354,0.53037403,0.54224801,0.32864126,0.54292335,0.37761622,0.34779412,0.25905041,0.13205559,0.26737261,0.30630644,0.33288481,0.34079611,0.59073064,0.40538711,0.75863446,0.20484159,0.498876,0.61446603,0.14132915,0.112174343,0.21929231,0.5602303,0.20500777
0.60560695,0.29248782,0.2252986,0.32485097,0.353373657,0.22982907,0.55449862,0.17503036,0.16149536,0.22186666,0.3134123,0.232578083,0.81334263,0.203122612,0.223471238,0.149258518,0.151251262,0.42268054,0.0891253396,0.53089499,0.45808515,0.35445593,0.55638462,0.039127697,0.167783667,0.64605037,0.15027349,0.34134228,0.59424726,0.3101951,0.3294228,0.44790028,0.98672871,1.00504639,0.54995983,0.34640968,0.161939542,0.47642099,0.2779446,0.7078272,0.57927641,0.60769718,1.21980349,0.36016092,0.43368527,0.4046676,0.35674543,0.166393741,0.1464346767,0.30063195,0.22326309,0.43586527,0.45350995,0.42803084,0.30069089,0.7807945,0.27457299,0.4026546,0.64630708,0.119615619,0.108067825,0.169652571,0.66932798,0.231129485
0.71151689,0.328805,0.21474946,0.39996996,0.255658837,0.2861519,0.44139187,0.1949878,0.176964039,0.23501858,0.35623791,0.116171152,0.82291478,0.19962238,0.177297147,0.14265791,0.178600861,0.43952729,0.085961887,0.56943754,0.54581751,0.34661064,0.74020483,0.0483948428,0.181694554,0.7248157,0.13667628,0.42983298,0.41408128,0.28401805,0.29802869,0.52545214,1.20035857,0.98246119,0.73837807,0.39912675,0.167831748,0.49905826,0.15305933,0.32515925,0.61667942,0.61724719,0.42821206,0.39648483,0.42131015,0.51248256,0.54991703,0.184723722,0.0744525418,0.27767176,0.274589706,0.38821959,0.45171507,0.53827238,0.36763146,0.93157528,0.19539974,0.53873138,0.52257631,0.114633708,0.104921772,0.180197848,0.6370583,0.200592698
0.52268666,0.330190531,0.1826365,0.30761679,0.197244467,0.29971575,0.42160025,0.18804287,0.185328303,0.23068248,0.30748772,0.204415697,0.68702628,0.21266271,0.16667306,0.15073151,0.159454321,0.48999267,0.083219792,0.56957492,0.42160376,0.45251408,0.65166944,0.044334614,0.191663718,0.65433783,0.139634228,0.45948111,0.36896411,0.25599428,0.34214081,0.45802739,1.480942957,1.01053793,0.81652926,0.40158638,0.131950454,0.60837435,0.18664452,0.301804265,0.73162514,0.48819586,0.53925298,0.35698104,0.45612205,0.44828835,0.60537628,0.197064061,0.124213585,0.21936576,0.28608332,0.3340214,0.39064439,0.46336634,0.355549366,1.105270233,0.17410856,0.5813795,0.64743792,0.120404042,0.103149774,0.220299338,0.57829309,0.197786992
0.50119125,0.27376867,0.18991593,0.25529773,0.307471848,0.22355745,0.43623333,0.19070491,0.157668993,0.24065088,0.30739136,0.146735686,0.80775005,0.38976612,0.20252937,0.150899641,0.15272182,0.46490613,0.075711548,0.52881161,0.46038827,0.36687221,0.69394765,0.03913171,0.157585213,0.64901417,0.122829302,0.39034774,0.40337617,0.24191261,0.38388867,0.57257127,1.352054173,1.01800994,0.62425,0.32706814,0.150022833,0.55801583,0.16999748,0.32558458,0.64502982,0.69088865,0.6452045,0.35550389,0.61067927,0.42214704,0.392204,0.164870138,0.082310137,0.25173558,0.31844097,0.46662307,0.38996971,0.50899817,0.40176654,0.98883169,0.170753,0.53833146,0.67285611,0.12193784,0.090702832,0.192954164,0.66190795,0.204800611
0.65597495,0.34024329,0.23911582,0.33782709,0.139303591,0.34561352,0.32392627,0.16742469,0.106356425,0.227587015,0.29147323,0.089910709,0.7541052,0.200896391,0.24582788,0.11977747,0.126813234,0.30000537,0.051142891,0.55419999,0.48369787,0.29085024,0.75103591,0.03198934,0.096508031,0.7270619,0.206840299,0.49843676,0.50354125,0.32086988,0.28745931,0.377791187,1.21370245,0.91080407,0.82965544,0.43756495,0.106229802,0.55249722,0.28683098,0.5260083,0.59317563,0.64493918,0.69552058,0.45493561,0.504181,0.52813173,0.54608294,0.108912932,0.051256134,0.2866976,0.268540627,0.46059213,0.55862263,0.43513251,0.342001377,0.95895498,0.3262807,0.48295679,0.64420575,0.080969158,0.064895077,0.120718674,0.67479028,0.110603332
